Time,Instep_X,Instep_Y,Instep_Z,Backswing_X,Backswing_Y,Backswing_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_Velocity_X,Angular_Velocity_Y,Angular_Velocity_Z,Velocity_X,Velocity_Y,Velocity_Z,Displacement_X,Displacement_Y,Displacement_Z
0.221476510067114,0.261026404950132,0.0783079214850396,0.261026404950132,0.127552783302334,0.0425175944341113,0.063776391651167,0.264338155971305,0.330422694964131,1.65211347482065,1.28427474781361,0.96320606086021,0.321068686953403,0.107154987686598,0.133943734608248,0.669718673041241,0.0140082010037155,0.0175102512546444,0.0875512562732218
0.231543624161074,0.268912594466999,0.0806737783400997,0.268912594466999,0.131838737597142,0.0439462458657141,0.0659193687985712,0.251361868203757,0.314202335254697,1.57101167627348,1.25867544290498,0.944006582178732,0.314668860726244,0.109750793177413,0.137188491471766,0.685942457358829,0.0151000086255142,0.0188750107818928,0.0943750539094638
0.241610738255034,0.276538537720747,0.082961561316224,0.276538537720747,0.13601816999749,0.0453393899991633,0.0680090849987449,0.239022582853086,0.298778228566357,1.49389114283179,1.23358640607793,0.925189804558449,0.308396601519483,0.112219171286759,0.140273964108449,0.701369820542244,0.0162173071043607,0.0202716338804509,0.101358169402254
0.251677852348993,0.283912822904357,0.0851738468713072,0.283912822904357,0.140093727968379,0.0466979093227929,0.0700468639841894,0.227289029644896,0.28411128705612,1.4205564352806,1.20899746621588,0.906748099661912,0.302249366553971,0.114566377389937,0.143207971737421,0.716039858687105,0.0173588451010555,0.0216985563763194,0.108492781881597
0.261744966442953,0.291043754798257,0.0873131264394772,0.291043754798257,0.144067993175467,0.0480226643918223,0.0720339965877335,0.216131473354011,0.270164341692513,1.35082170846257,1.18489865494196,0.888673991206467,0.296224663735489,0.116798359787582,0.145997949734478,0.72998974867239,0.018523432704298,0.0231542908803725,0.115771454401863
0.271812080536913,0.297939364123003,0.0893818092369009,0.297939364123003,0.147943483120424,0.0493144943734748,0.0739717415602122,0.205521638449321,0.256902048061652,1.28451024030826,1.16128020257783,0.870960151933369,0.290320050644456,0.118920774779881,0.148650968474851,0.743254842374256,0.0197099384152081,0.0246374230190101,0.12318711509505
0.281879194630872,0.304607416583327,0.091382224974998,0.304607416583327,0.151722652735648,0.0505742175785492,0.0758613263678238,0.195432637437808,0.244290796797259,1.2214539839863,1.13813253418307,0.853599400637299,0.284533133545766,0.120939001000789,0.151173751250987,0.755868756254934,0.0209172862798759,0.0261466078498449,0.130733039249224
0.291946308724832,0.311055421613726,0.0933166264841178,0.311055421613726,0.155407895939338,0.0518026319797795,0.0777039479696692,0.185838902726126,0.232298628407658,1.16149314203829,1.11544626567347,0.836584699255103,0.278861566418368,0.122858153048594,0.153572691310743,0.767863456553715,0.0221444531626748,0.0276805664533435,0.138402832266717
0.302013422818792,0.317290640835447,0.0951871922506341,0.317290640835447,0.159001547151933,0.0530005157173111,0.0795007735759666,0.176716121827098,0.220895152283872,1.10447576141936,1.09321220001674,0.819909150012551,0.273303050004184,0.124683094447352,0.15585386805919,0.779269340295952,0.0233904661534262,0.0292380826917828,0.146190413458914
0.312080536912752,0.323320096234385,0.0969960288703154,0.323320096234385,0.162505882774844,0.0541686275916148,0.0812529413874222,0.168041175746887,0.210051469683609,1.05025734841805,1.07142132350397,0.803565992627977,0.267855330875992,0.126418449972054,0.158023062465067,0.790115312325334,0.024654400101846,0.0308180001273075,0.154090000636538
0.322147651006711,0.329150578069111,0.0987451734207333,0.329150578069111,0.165923122632448,0.0553077075441493,0.082961561316224,0.159792080396743,0.199740100495929,0.998700502479644,1.05006480209553,0.787548601571651,0.262516200523884,0.12806861736875,0.160085771710937,0.800428858554685,0.0259353752730246,0.0324192190912807,0.162096095456404
0.332214765100671,0.334788652517935,0.10043659575538,0.334788652517935,0.169255431378233,0.0564184771260778,0.0846277156891166,0.151947930880817,0.189934913601021,0.949674568005104,1.02913397783972,0.771850483379788,0.257283494459929,0.129637778499341,0.162047223124177,0.810236115620884,0.0272325551179982,0.0340406938974977,0.170203469487489
0.342281879194631,0.340240669073608,0.102072200722082,0.340240669073608,0.172504919866005,0.057501639955335,0.0862524599330025,0.144488848518878,0.180611060648598,0.90305530324299,1.00862036536279,0.75646527402209,0.252155091340697,0.131129909939273,0.163912387424091,0.819561937120455,0.028545144153763,0.0356814301922038,0.178407150961019
0.352348993288591,0.345512767694003,0.103653830308201,0.345512767694003,0.175673646487005,0.058557882162335,0.0878368232435024,0.137395930469673,0.171744913087091,0.858724565435457,0.988515648429016,0.741386736321762,0.247128912107254,0.132548793054987,0.165685991318734,0.828429956593668,0.0298723859473583,0.0373404824341979,0.186702412170989
0.36241610738255,0.350610885716821,0.105183265715046,0.350610885716821,0.178763618473802,0.0595878728246006,0.0893818092369009,0.130651201827252,0.163314002284065,0.816570011420327,0.968811676569277,0.726608757426957,0.242202919142319,0.133898023586683,0.167372529483353,0.836862647416768,0.0312135611989103,0.0390169514986379,0.195084757493189
0.37248322147651,0.355540764546105,0.106662229363831,0.355540764546105,0.181776793171775,0.0605922643905916,0.0908883965858873,0.124237570068883,0.155296962586104,0.776484812930519,0.949500461776829,0.712125346332622,0.237375115444207,0.135181020760657,0.168976275950821,0.844881379754104,0.0325679859187795,0.0407099823984743,0.203549911992372
0.38255033557047,0.3603079561181,0.10809238683543,0.3603079561181,0.184715079278994,0.0615716930929981,0.0923575396394972,0.118138781739098,0.147673477173873,0.738367385869364,0.93057417526898,0.697930631451735,0.232643543817245,0.136401035954321,0.170501294942901,0.852506474714506,0.0339350096941904,0.042418762117738,0.21209381058869
0.39261744966443,0.364917829153743,0.109475348746123,0.364917829153743,0.187580338055291,0.0625267793517635,0.0937901690276453,0.112339381260113,0.140424226575142,0.702121132875708,0.912025144313284,0.684018858234963,0.228006286078321,0.137561160935861,0.171951451169826,0.859757255849129,0.0353140140409531,0.0441425175511914,0.220712587755957
0.402684563758389,0.369375575204813,0.110812672561444,0.369375575204813,0.190374384501268,0.0634581281670894,0.0951871922506341,0.106824671764229,0.133530839705287,0.667654198526433,0.893845849117014,0.67038438683776,0.223461462279253,0.138664335699406,0.173330419624257,0.866652098121288,0.0367044108360971,0.0458805135451213,0.229402567725607
0.412751677852349,0.373686214500554,0.112105864350166,0.373686214500554,0.193098988508021,0.0643663295026736,0.0965494942540104,0.101580677848962,0.126975847311203,0.634879236556014,0.87602891977863,0.657021689833973,0.219007229944658,0.13971335591558,0.174641694894475,0.873208474472374,0.0381056408274477,0.0476320510343096,0.238160255171548
0.422818791946309,0.37785460160137,0.113356380480411,0.37785460160137,0.19575587597827,0.0652519586594234,0.0978779379891351,0.0965941101605135,0.120742637700642,0.603713188503209,0.858567133300016,0.643925349975012,0.214641783325004,0.140710880016299,0.175888600020373,0.879443000101867,0.0395171722163665,0.0493964652704581,0.246982326352291
0.432885906040268,0.381885430865933,0.11456562925978,0.381885430865933,0.198346729919641,0.0661155766398802,0.0991733649598203,0.0918523317158268,0.114815414644783,0.574077073223917,0.84145341065827,0.631090057993702,0.210363352664567,0.141659435931784,0.177074294914729,0.885371474573648,0.0409384993100649,0.0511731241375811,0.255865620687906
0.442953020134228,0.385783241737883,0.115734972521365,0.385783241737883,0.200873191510761,0.0669577305035869,0.10043659575538,0.0873433258778872,0.109179157347359,0.545895786736795,0.824680813935859,0.618510610451894,0.206170203483965,0.142561427496853,0.178201784371066,0.891008921855329,0.0423691412400748,0.0529614265500935,0.264807132750468
0.453020134228188,0.389552423858064,0.116865727157419,0.389552423858064,0.203336861140871,0.0677789537136237,0.101668430570436,0.0830556659031042,0.10381958237888,0.519097911894401,0.808242543507988,0.606181907630991,0.202060635876997,0.14341914054273,0.179273925678413,0.896369628392063,0.0438086407436298,0.0547608009295372,0.273804004647686
0.463087248322148,0.393197222008053,0.117959166602416,0.393197222008053,0.205739299423591,0.0685797664745303,0.102869649711795,0.078978485983604,0.0987231074795049,0.493615537397525,0.792131935286019,0.594098951464514,0.198032983821505,0.144234748689811,0.180293435862263,0.901467179311318,0.0452565630048674,0.0565707037560842,0.282853518780421
0.473154362416107,0.396721740890553,0.119016522267166,0.396721740890553,0.20808202818549,0.0693606760618301,0.104041014092745,0.0751014537110489,0.0938768171388111,0.469384085694056,0.77634245801585,0.582256843511887,0.194085614503962,0.145010318856059,0.181262898570074,0.906314492850369,0.0467124945529171,0.0583906181911463,0.291953090955732
0.483221476510067,0.400129949752036,0.120038984925611,0.400129949752036,0.210366531430093,0.0701221771433643,0.105183265715046,0.0714147438922005,0.0892684298652506,0.446342149326253,0.760867710630135,0.570650782972601,0.190216927657534,0.145747816495002,0.182184770618752,0.91092385309376,0.0481760422140801,0.0602200527676001,0.301100263838001
0.493288590604027,0.403425686852823,0.121027706055847,0.403425686852823,0.212594256277918,0.0708647520926395,0.106297128138959,0.0679090136498685,0.0848862670623356,0.424431335311678,0.745701419653289,0.559276064739966,0.186425354913322,0.146449110576589,0.183061388220736,0.915306941103683,0.0496468321154472,0.062058540144309,0.310292700721545
0.503355704697987,0.406612663789673,0.121983799136902,0.406612663789673,0.214766613883164,0.071588871294388,0.107383306941582,0.0645753787461482,0.0807192234326853,0.403596117163426,0.730837436658212,0.548128077493659,0.182709359164553,0.147115978323549,0.183894972904436,0.919474864522182,0.0511245087374278,0.0639056359217847,0.319528179608923
0.513422818791946,0.409694469675701,0.12290834090271,0.409694469675701,0.216884980327599,0.0722949934425329,0.108442490163799,0.0614053910679436,0.0767567388349295,0.383783694174648,0.716269735773716,0.537202301830287,0.179067433943429,0.147750109715231,0.184687637144038,0.923438185720192,0.0526087340127907,0.0657609175159884,0.328804587579942
0.523489932885906,0.412674575182378,0.123802372554714,0.412674575182378,0.218950697492246,0.0729835658307487,0.109475348746123,0.0583910172177193,0.0729887715221492,0.364943857610746,0.701992411241629,0.526494308431221,0.175498102810407,0.14835311177036,0.18544138971295,0.927206948564749,0.054099186469933,0.0676239830874162,0.338119915437081
0.533557046979866,0.415556336448132,0.12466690093444,0.415556336448132,0.220965073907398,0.0736550246357992,0.110482536953699,0.0555246181552277,0.0694057726940346,0.347028863470173,0.687999675022594,0.515999756266945,0.171999918755648,0.148926512619553,0.186158140774441,0.930790703872204,0.0555955604182043,0.0694944505227554,0.347472252613777
0.543624161073825,0.418342998857967,0.12550289965739,0.418342998857967,0.222929385581505,0.0743097951938348,0.111464692790752,0.0527989298386169,0.0659986622982712,0.329993311491356,0.674285854449597,0.505714390837198,0.168571463612399,0.149471765377911,0.186839706722388,0.934198533611943,0.0570975651732251,0.0713719564665314,0.356859782332657
0.553691275167785,0.421037700698356,0.126311310209507,0.421037700698356,0.224844876809464,0.0749482922698215,0.112422438404732,0.0502070448158629,0.0627588060198287,0.313794030099143,0.660845389928262,0.495634042446196,0.165211347482065,0.149990251827514,0.187487814784392,0.937439073921962,0.0586049243202323,0.0732561554002904,0.366280777001452
0.563758389261745,0.423643476691517,0.127093043007455,0.423643476691517,0.226712760960822,0.0755709203202741,0.113356380480411,0.0477423947198719,0.0596779933998399,0.298389966999199,0.647672832682983,0.485754624512237,0.161918208170746,0.150483285919137,0.188104107398921,0.940520536994605,0.0601173750135879,0.0751467187669849,0.375733593834925
0.573825503355705,0.426163261413064,0.127848978423919,0.426163261413064,0.22853422124838,0.0761780737494599,0.11426711062419,0.0453987336228938,0.0567484170286172,0.283742085143086,0.634762842547992,0.476072131910994,0.158690710636998,0.15095211710207,0.188690146377588,0.943450731887939,0.0616346673106745,0.0770433341383431,0.385216670691716
0.583892617449664,0.428599892596866,0.12857996777906,0.428599892596866,0.230310411477703,0.0767701371592342,0.115155205738851,0.0431701222080633,0.0539626527600791,0.269813263800395,0.622110185802445,0.466582639351834,0.155527546450611,0.151397933490481,0.189247416863101,0.946237084315506,0.0631565635384894,0.0789457044231117,0.394728522115559
0.593959731543624,0.430956114330854,0.129286834299256,0.430956114330854,0.232042456778,0.0773474855926667,0.116021228389,0.0410509127179554,0.0513136408974443,0.256568204487221,0.609709733048673,0.457282299786505,0.152427433262168,0.151821864874337,0.189777331092921,0.948886655464605,0.0646828376913324,0.0808535471141655,0.404267735570828
0.604026845637584,0.433234580147357,0.129970374044207,0.433234580147357,0.233731454314838,0.0779104847716128,0.116865727157419,0.0390357346420121,0.0487946683025151,0.243973341512576,0.597556457132715,0.448167342849536,0.149389114283179,0.152224985582525,0.190281231978156,0.951406159890779,0.0662132748580616,0.082766593572577,0.413832967862885
0.614093959731544,0.435437856011459,0.130631356803438,0.435437856011459,0.235378473985141,0.0784594913283804,0.117689236992571,0.0371194811065696,0.046399351383212,0.23199675691606,0.585645431106308,0.439234073329731,0.146411357776577,0.15260831720542,0.190760396506775,0.953801982533876,0.067747670677464,0.08468458834683,0.42342294173415
0.624161073825503,0.437568423210746,0.131270526963224,0.437568423210746,0.236984559094917,0.0789948530316391,0.118492279547459,0.0352972959329953,0.0441216199162442,0.220608099581221,0.573971826229499,0.430478869672124,0.143492956557375,0.152972831183807,0.191216038979759,0.956080194898795,0.0692858308203628,0.0866072885254535,0.433036442627268
0.634228187919463,0.439628681149679,0.131888604344904,0.439628681149679,0.238550727020143,0.0795169090067144,0.119275363510072,0.0335645613311373,0.0419557016639216,0.209778508319608,0.562530910013066,0.421898182509799,0.140632727503266,0.153319451270707,0.191649314088384,0.95824657044192,0.0708275704971473,0.0885344631214341,0.442672315607171
0.644295302013423,0.441620950051762,0.132486285015529,0.441620950051762,0.240077969851221,0.0800259899504071,0.120038984925611,0.031916886196899,0.0398961077461238,0.199480538730619,0.551318044299968,0.413488533224976,0.137829511074992,0.153649055872358,0.192061319840448,0.96030659920224,0.0723727139894781,0.0904658924868476,0.452329462434238
0.654362416107383,0.443547473572532,0.13306424207176,0.443547473572532,0.24156725502142,0.0805224183404732,0.12078362751071,0.0303500949842828,0.0379376187303535,0.189688093651767,0.540328683385027,0.40524651253877,0.135082170846257,0.153962480274277,0.192453100342846,0.962265501714232,0.0739210942049813,0.0924013677562266,0.462006838781133
0.664429530201342,0.44541042132632,0.133623126397896,0.44541042132632,0.243019525919694,0.0810065086398979,0.121509762959847,0.0288602171237018,0.0360752714046273,0.180376357023136,0.5295583721721,0.397168779129075,0.132389593043025,0.154260518758042,0.192825648447553,0.964128242237763,0.0754725522538017,0.0943406903172521,0.471703451586261
0.674496644295302,0.447211891329635,0.13416356739889,0.447211891329635,0.244435702488277,0.0814785674960925,0.122217851244139,0.0274434769597442,0.0343043461996802,0.171521730998401,0.519002744367977,0.389252058275983,0.129750686091994,0.154543926614167,0.193179908267708,0.965899541338543,0.0770269370459437,0.0962836713074296,0.481418356537148
0.684563758389262,0.448953912363903,0.134686173709171,0.448953912363903,0.245816681805421,0.0819388939351402,0.12290834090271,0.0260962841828893,0.0326203552286116,0.163101776143058,0.50865752071228,0.38149314053421,0.12716438017807,0.15481342205616,0.1935167775702,0.967583887851,0.0785841049083783,0.0982301311354728,0.491150655677364
0.694630872483222,0.450638446260248,0.135191533878074,0.450638446260248,0.247163338653644,0.0823877795512148,0.123581669326822,0.0248152247309287,0.0310190309136609,0.155095154568304,0.498518507242653,0.37388888043199,0.124629626810663,0.155069688040625,0.193837110050782,0.969185550253909,0.080143919220946,0.100179899026182,0.500899495130912
0.704697986577181,0.452267390108866,0.13568021703266,0.452267390108866,0.248476526073873,0.0828255086912909,0.124238263036936,0.0235970521370341,0.0294963151712926,0.147481575856463,0.488581593594519,0.366436195195889,0.12214539839863,0.155313373998015,0.194141717497518,0.970708587487591,0.0817062500701338,0.102132812587667,0.510664062938336
0.714765100671141,0.453842578395495,0.136152773518648,0.453842578395495,0.249757075905792,0.0832523586352639,0.124878537952896,0.0224386793025455,0.0280483491281819,0.140241745640909,0.47884275133474,0.359132063501055,0.119710687833685,0.155545097478415,0.194431371848019,0.972156859240095,0.0832709739198473,0.104088717399809,0.520443586999046
0.724832214765101,0.455365785067375,0.136609735520212,0.455365785067375,0.25100579931478,0.0836685997715935,0.12550289965739,0.0213371706736318,0.0266714633420397,0.133357316710199,0.469298032328486,0.351973524246365,0.117324508082122,0.15576544571655,0.194706807145688,0.973534035728439,0.0848379732983455,0.106047466622932,0.530237333114659
0.73489932885906,0.456838725531035,0.13705161765931,0.456838725531035,0.252223487305742,0.0840744957685807,0.126111743652871,0.0202897348019963,0.0253621685024954,0.126810842512477,0.459943567138656,0.344957675353992,0.114985891784664,0.155974977119951,0.194968721399939,0.974843606999694,0.0864071365005426,0.108008920625678,0.540044603128392
0.74496644295302,0.458263058584152,0.137478917575246,0.458263058584152,0.253410911224169,0.0844703037413896,0.126705455612084,0.0192937172707758,0.0241171465884697,0.120585732942349,0.450775563457206,0.338081672592905,0.112693890864302,0.156174222684076,0.195217778355095,0.976088891775473,0.0879783573049253,0.109972946631157,0.549864733155783
0.75503355704698,0.459640388283657,0.137892116485097,0.459640388283657,0.25456882324475,0.0848562744149167,0.127284411622375,0.0183465939677046,0.0229332424596308,0.114666212298154,0.441790304567744,0.331342728425808,0.110447576141936,0.156363687337961,0.195454609172451,0.977273045862254,0.0895515347043651,0.111939418380456,0.559697091902282
0.76510067114094,0.460972265752195,0.138291679725658,0.460972265752195,0.255697956847838,0.0852326522826127,0.127848978423919,0.0174459646884979,0.0218074558606223,0.109037279303112,0.432984147838771,0.324738110879079,0.108246036959693,0.156543851223814,0.195679814029768,0.978399070148838,0.0911265726501458,0.113908215812682,0.569541079063412
0.775167785234899,0.462260190924965,0.138678057277489,0.462260190924965,0.256799027284073,0.0855996757613577,0.128399513642037,0.0165895470542423,0.0207369338178029,0.103684669089015,0.424353523246953,0.318265142435215,0.106088380811738,0.156715170913794,0.195893963642243,0.979469818211215,0.0927033798085566,0.115879224760696,0.579396123803479
0.785234899328859,0.463505614238925,0.139051684271678,0.463505614238925,0.257872732027457,0.0859575773424858,0.128936366013729,0.0157751707273814,0.0197189634092267,0.0985948170461335,0.415894931929833,0.311921198947375,0.103973732982458,0.156878080567058,0.196097600708822,0.98048800354411,0.0942818693294334,0.117852336661792,0.589261683308959
0.795302013422819,0.464709938266245,0.139412981479873,0.464709938266245,0.258919751217173,0.0863065837390576,0.129459875608586,0.0150007719116353,0.0187509648895441,0.0937548244477203,0.407604944767387,0.30570370857554,0.101901236191847,0.157032993030006,0.196291241287507,0.981456206437535,0.0958619586260629,0.119827448282579,0.599137241412893
0.805369127516778,0.465874519293853,0.139762355788156,0.465874519293853,0.259940748088414,0.0866469160294713,0.129970374044207,0.0142643881219191,0.0178304851523989,0.0891524257619947,0.399480200991858,0.299610150743893,0.0998700502479644,0.157180300882524,0.196475376103154,0.982376880515772,0.0974435691658911,0.121804461457364,0.609022307286819
0.815436241610738,0.467000668850864,0.140100200655259,0.467000668850864,0.260936369392516,0.0869787897975053,0.130468184696258,0.0135641532110041,0.0169551915137552,0.0847759575687758,0.391517406825295,0.293638055118971,0.0978793517063238,0.157320377432857,0.196650471791071,0.983252358955356,0.0990266262715054,0.123783282839382,0.618916414196909
0.825503355704698,0.4680896551856,0.14042689655568,0.4680896551856,0.261907245806639,0.0873024152688797,0.13095362290332,0.0128982926403183,0.0161228658003979,0.0806143290019894,0.383713334144257,0.287785000608193,0.0959283335360642,0.157453577663652,0.196816972079565,0.984084860397827,0.100611058931387,0.125763823664234,0.62881911832117
0.835570469798658,0.469142704693862,0.140742811408159,0.469142704693862,0.262853992333273,0.0876179974444242,0.131426996166636,0.0122651189829029,0.0153313987286286,0.0766569936431429,0.376064819171124,0.282048614378343,0.0940162047927811,0.157580239131554,0.196975298914443,0.984876494572215,0.102196799619954,0.127745999524942,0.63872999762471
0.845637583892617,0.47016100330008,0.141048300990024,0.47016100330008,0.263777208689807,0.0879257362299358,0.131888604344904,0.0116630276471268,0.0145787845589085,0.0728939227945423,0.368568761191504,0.276426570893628,0.092142190297876,0.157700682822645,0.197125853528306,0.985629267641532,0.103783784126435,0.129729730158043,0.648648650790216
0.855704697986577,0.471145697792874,0.141343709337862,0.471145697792874,0.264677479688429,0.0882258265628096,0.132338739844214,0.0110904928103232,0.0138631160129041,0.0693155800645203,0.361222121297196,0.270916590972897,0.090305530324299,0.157815213965887,0.197269017457359,0.986345087286796,0.105371951392149,0.131714939240186,0.658574696200929
0.865771812080537,0.472097897116548,0.141629369134964,0.472097897116548,0.265555375606565,0.0885184585355217,0.132777687803282,0.0105460635520428,0.0131825794400536,0.0659128972002678,0.354021921154217,0.265516440865663,0.0885054802885544,0.157924122806638,0.197405153508297,0.987025767541484,0.106961243355769,0.133701554194711,0.668507770973554
